id,loan_amnt,funded_amnt,funded_amnt_inv,term_months,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,collection_recovery_fee,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method
1477967,6000,6000,6000,36,5.31,180.67,0,1,56000,0,32018,0,2,1,0,10,0,5192,7.4,26,0,0,6157.423105,6157.42,6000,157.42,0,0,9182020,0,5257.61,19-Feb,0,1,0,0,5192,1,0,2,3,8,0,,1,5,3416,7,69800,2,1,2,8,519,57384,5.6,0,0,377,162,3,3,0,3,8,0,1,4,7,11,10,10,16,4,10,0,0,3,96.2,0,0,69800,5192,60800,0,1
1477968,11000,11000,11000,36,18.45,400.17,10,2,55000,1,32018,0,1,1,0,5,0,7067,78.5,21,0,0,11521.60444,11521.6,11000,521.6,0,0,6182020,0,10743.81,18-Jul,0,1,0,0,13763,0,1,0,0,29,6696,42,0,0,4408,55,9000,0,0,1,0,3441,1933,78.5,0,0,130,146,28,28,0,28,5,0,3,3,2,9,5,4,16,3,4,0,0,0,85.7,66.7,0,25016,13763,9000,16016,1
1477969,15000,15000,15000,60,12.61,338.31,10,2,84000,1,32018,0,1,0,0,13,0,12457,33.9,26,0,0,16007.72646,16007.73,15000,1007.73,0,0,9182020,0,14337.2,18-Oct,0,1,0,0,92066,1,3,3,4,9,79609,88,4,6,6509,61,36800,5,1,8,10,7082,7680,56.1,0,0,137,146,3,3,3,8,10,4,4,7,5,7,8,10,15,7,13,0,0,7,80,60,0,124948,92066,17500,88148,1
1477970,2000,2000,2000,36,15.04,69.37,10,1,75000,2,32018,0,1,1,0,18,0,2568,6.9,47,0,0,2028.26304,2028.26,2000,28.26,0,0,4182020,0,2031.6,19-Feb,1,1,0,0,403635,3,3,2,3,3,12801,34,3,8,1390,21,37400,0,13,4,13,22424,20232,11.3,1,0,197,194,0,0,3,0,5,2,3,3,7,11,21,14,22,3,18,0,1,7,80.9,14.3,0,464072,15369,22800,37231,1
1477971,5000,5000,5000,36,9.43,160.01,0,1,49200,0,32018,0,1,1,0,6,0,3272,31.8,14,0,0,5289.457457,5289.46,5000,289.46,0,0,12182020,0,7.35,19-Feb,0,1,0,14435,358619,0,0,0,0,,0,,4,4,1319,32,10300,0,0,0,4,59770,3105,41.4,1,0,,321,7,7,2,10,,4,2,4,3,7,0,5,12,4,6,0,1,4,71.4,0,0,397300,3272,5300,0,1
1477972,6000,6000,6000,36,13.58,203.85,8,1,28000,2,32018,0,2,0,0,4,0,10454,93.3,5,0,0,6598.586235,6598.59,6000,598.59,0,0,12182020,0,4976.84,19-Feb,0,1,0,0,110257,0,0,0,0,,0,,0,0,5101,93,11200,0,0,0,2,27564,746,93.3,0,0,,46,30,22,2,30,24,0,3,3,3,3,0,3,3,3,4,0,0,0,100,100,0,114298,10454,11200,0,0
1477973,12050,12050,12000,36,20.39,450.22,0,1,61000,2,32018,0,10,0,2,19,0,25778,85,38,0,0,13324.1582,13268.87,12050,1274.16,0,0,9182020,0,11086.71,19-Feb,0,1,0,0,319571,1,3,0,3,14,15542,80,2,6,5458,85,30375,1,1,3,9,16819,1792,91,0,0,126,115,1,1,2,1,1,0,6,14,11,11,14,14,21,14,19,0,0,2,89,66.7,0,338475,41320,10750,19500,1
1477974,10000,10000,10000,60,21.85,275.34,10,2,60000,0,32018,0,1,0,0,12,0,10879,70.6,23,0,0,11310.69352,11310.69,10000,1310.69,0,0,10182020,0,9664.89,18-Nov,0,1,0,1162,13394,0,1,0,0,30,2515,17,1,4,2528,44,15400,0,3,1,4,1116,3117,70.9,0,0,150,186,12,12,0,12,12,0,5,10,5,5,10,11,13,10,12,0,0,1,100,40,0,30493,13394,10700,15093,1
1477976,6000,6000,6000,36,19.42,221.22,0.5,2,34000,0,32018,0,1,0,0,26,0,210,2.5,31,0,0,6951.319428,6951.32,6000,951.32,0,0,2192020,0,4752.07,19-Feb,0,1,0,5401,81145,1,20,1,4,1,80935,95,0,1,93,87,8500,1,1,0,5,3121,3202,3,0,0,69,51,20,1,0,26,20,0,2,3,3,3,24,6,7,3,26,0,0,1,100,0,0,93419,81145,3300,84919,1
1477977,10000,10000,10000,36,9.43,320.01,5,1,185000,0,32018,0,1,3,0,8,0,32763,76,28,0,0,10363.31488,10363.31,10000,363.31,0,0,7182020,0,9413.76,19-Feb,0,1,0,0,400051,0,1,1,1,12,3831,22,0,0,17599,61,43100,1,0,2,2,50006,3335,86.9,0,0,135,364,55,9,5,63,10,2,2,5,3,9,7,6,16,5,8,0,2,2,89.3,66.7,0,426588,36594,25400,17239,1
1477978,8000,8000,8000,36,7.34,248.27,4,1,56000,1,32018,0,2,0,0,10,0,1966,35.1,21,0,0,8214.142753,8214.14,8000,214.14,0,0,7182020,0,7475.85,18-Aug,0,1,0,0,150790,0,4,0,1,13,22860,60,0,3,1095,57,5600,1,0,2,5,16754,3234,37.8,0,0,119,64,16,13,3,17,12,0,3,3,4,7,10,5,8,3,10,0,0,0,85.7,33.3,0,174020,24826,5200,38180,1
1477979,8000,8000,8000,36,6.71,245.96,10,1,120000,1,32018,0,1,0,0,16,0,21410,26.6,26,0,0,8397.722502,8397.72,8000,397.72,0,0,1192020,0,6190.04,19-Jan,0,1,0,0,421814,2,4,1,4,6,41810,68,0,0,8786,44,80400,1,6,4,5,26363,56393,19,0,0,93,94,42,3,2,46,4,0,8,9,8,9,12,10,11,9,16,0,0,2,100,0,0,503472,63230,69600,61410,1
1477980,18000,18000,18000,36,5.31,541.99,10,1,110000,0,32018,0,1,0,0,9,0,6947,11.5,29,0,0,18478.99476,18478.99,18000,478.99,0,0,9182020,0,15779.66,18-Oct,0,1,0,0,449157,0,1,0,1,15,35707,,3,3,1954,12,60400,0,0,0,5,49906,18729,17.1,0,0,135,174,7,7,6,123,15,0,2,4,2,7,7,7,16,4,9,0,0,3,96.6,0,0,521216,42654,22600,43816,1
1477981,3500,3500,3500,36,7.34,108.62,3,2,68000,0,32018,0,2,0,0,5,0,6868,38.2,18,0,0,3572.626636,3572.63,3500,72.63,0,0,9182020,0,188.38,19-Feb,0,1,0,0,8592,0,2,1,2,10,1724,22,0,1,3456,33,18000,1,1,1,3,2148,11132,38.2,0,0,150,130,15,10,0,15,10,0,2,2,2,3,14,3,4,2,5,0,0,1,100,50,0,25800,8592,18000,7800,1
1477982,15600,15600,15600,36,6.71,479.62,9,1,95000,1,32018,0,2,0,3,24,0,14129,13.3,32,0,0,16078.83546,16078.84,15600,454.86,23.98,0,8182020,0,14148.01,18-Dec,2,1,0,4032,288580,7,1,0,2,13,34690,,7,10,968,13,106500,1,8,4,12,12547,13972,9.9,0,0,59,109,3,3,1,3,3,0,4,10,7,8,6,22,25,10,24,0,0,7,100,0,0,401639,48819,15500,41813,1
1477983,15000,15000,15000,36,10.41,486.91,5,1,101000,2,32018,0,1,0,0,18,0,61882,12.8,34,0,0,16226.22758,16226.23,15000,1226.23,0,0,1192020,0,11861.39,19-Feb,0,1,0,156,799988,5,3,2,2,3,15719,75,7,8,5004,25,140300,3,3,6,10,44444,60468,13,0,0,97,217,3,3,3,3,3,0,7,12,8,12,7,14,23,12,18,0,0,9,94.1,0,0,986396,77601,69500,21096,1
1477984,10000,10000,10000,60,13.58,230.52,10,2,50000,0,32018,0,1,0,0,7,0,6495,18.9,11,0,0,11018.06661,11018.07,10000,1018.07,0,0,12182020,0,9189,19-Jan,0,1,0,0,6495,1,0,0,0,,0,,1,2,5471,19,34400,0,0,0,2,928,12323,30.8,0,0,,273,5,5,0,21,21,0,2,3,3,4,0,7,11,3,7,0,0,1,72.7,0,0,34400,6495,17800,0,1
1477985,25000,25000,25000,60,16.01,608.09,10,1,30000,2,32018,0,2,0,0,7,0,14826,53,13,0,0,25289.07167,25289.07,25000,289.07,0,0,4182020,0,25333.54,18-Mar,0,2,0,0,140916,1,1,1,1,12,19244,87,0,1,7906,68,28000,0,3,1,4,23486,5678,65.6,0,0,102,200,15,6,4,15,7,0,2,3,3,3,5,4,4,3,7,0,0,3,100,66.7,0,158103,34070,16500,22103,1
1477987,4000,4000,4000,36,10.9,130.77,10,2,48000,2,32018,0,4,0,0,15,0,1560,17.3,29,0,0,4261.333206,4261.33,4000,261.33,0,0,1192020,0,35.61,19-Jan,0,1,0,6286,27019,0,3,2,4,7,25459,81,0,4,319,67,9000,8,1,9,8,1801,573,47.9,0,0,128,369,15,7,0,18,8,7,2,5,2,5,10,11,18,5,15,0,0,2,88,0,0,40474,27019,1100,31474,1
1477988,14000,14000,14000,36,10.9,457.68,3,1,70000,0,32018,0,1,0,0,8,0,9134,45.7,23,0,0,14388.80897,14388.81,14000,388.81,0,0,6182020,0,13520.08,18-Oct,0,1,0,0,258264,1,2,1,1,10,25434,64,3,3,2530,58,20000,3,1,2,6,36895,9606,26.1,0,0,187,211,2,2,2,2,10,2,2,3,4,7,8,5,13,3,8,0,0,6,82.6,33.3,0,286024,34568,13000,39479,1
1477989,29000,29000,29000,36,14.07,992.14,10,1,110000,1,32018,0,1,3,0,9,1,17715,83.6,23,0,0,30508.19028,30508.19,29000,1508.19,0,0,11182020,0,1593.26,19-Feb,0,1,0,0,231496,0,2,0,1,18,13917,38,0,0,6882,65,21200,1,0,0,1,25722,447,96.7,1,0,146,258,29,18,2,53,13,1,2,6,2,5,8,6,13,6,9,0,1,0,85.7,100,1,283439,31632,13500,53097,1
1477990,25000,25000,25000,60,24.84,731.44,10,1,77195,2,32018,0,1,0,0,8,0,4727,82.9,14,0,0,27489.76889,27489.77,25000,2489.77,0,0,8182020,0,24633.01,18-Aug,0,1,0,0,14750,0,1,0,2,15,10023,74,0,3,1721,77,5700,1,1,0,5,1844,608,87.6,0,0,30,165,18,15,0,18,13,0,4,5,4,4,4,6,9,5,8,0,0,0,100,75,0,19242,14750,4900,13542,1
1477991,5000,5000,5000,36,17.47,179.44,3,3,15000,1,32018,0,1,0,1,4,0,3359,50.9,6,0,0,5328.811779,5328.81,5000,328.81,0,0,10182020,0,461.88,18-Oct,0,1,0,0,3359,1,0,1,1,6,0,,2,2,1208,51,6600,1,0,2,3,840,596,78.7,0,0,6,62,8,6,0,11,0,0,2,4,2,3,1,4,5,4,4,0,0,3,100,100,0,6600,3359,2800,0,1
1477992,40000,40000,40000,60,6.07,774.62,9,1,300000,2,32018,0,2,0,0,20,0,163337,78.1,38,0,0,41112.01843,41112.02,40000,1112.02,0,0,8182020,0,38040.52,18-Nov,0,1,0,0,1014397,0,12,2,4,7,55217,56,1,2,32289,69,187000,3,0,5,7,50720,24521,78.1,0,0,259,198,9,7,7,23,7,0,4,5,5,6,23,6,8,5,20,0,0,4,100,60,0,1153587,218554,112000,121987,0
1477993,10000,10000,10000,60,12.61,225.54,5,1,56000,0,32018,0,2,0,1,6,0,1771,27.2,28,0,0,10365.01273,10365.01,10000,365.01,0,0,6182020,0,9927.94,18-Mar,0,2,0,0,134314,0,3,1,3,9,59934,77,0,0,0,70,6500,3,0,2,3,22386,,,0,0,120,118,29,9,1,,3,0,0,1,0,6,11,2,16,1,6,0,0,1,100,,0,166150,61705,0,76350,1
1477994,3000,3000,3000,36,15.04,104.06,1,2,32200,0,32018,0,2,0,0,4,0,3056,69.5,5,0,0,3174.555292,3174.56,3000,174.56,0,0,7182020,0,2867.39,18-Aug,0,1,0,0,11450,1,1,0,0,43,8394,101,2,3,1606,90,4400,0,0,0,3,2863,1344,69.5,0,0,43,133,2,2,0,2,15,0,3,3,3,4,1,3,4,3,4,0,0,2,100,66.7,0,12700,11450,4400,8300,1
1477995,18000,18000,18000,60,16.01,437.83,10,1,114000,0,32018,0,1,0,3,23,0,41325,84.9,39,0,0,19593.52407,19593.52,18000,1593.52,0,0,10182020,0,17436.39,19-Feb,0,1,0,0,345879,1,17,2,3,5,113662,72,0,0,27676,75,48700,3,2,4,4,15038,306,99.2,0,0,178,150,75,5,2,75,4,0,2,4,3,3,29,5,8,4,23,0,0,2,100,66.7,0,401437,154987,38000,157737,1
1477996,9600,9600,9600,36,9.43,307.21,2,3,93500,1,32018,0,1,0,3,11,0,481,1.2,29,0,0,9670.287912,9670.29,9600,70.29,0,0,4182020,0,9680.35,18-May,0,1,0,0,406313,5,4,4,5,1,99648,83,3,4,236,51,41100,3,1,8,10,36938,40062,0.6,0,0,91,54,2,1,1,2,0,0,2,3,5,10,15,6,13,3,11,0,0,8,100,0,0,470251,100129,40300,119857,1
1477997,20000,20000,20000,60,9.43,419.36,9,2,90000,0,32018,0,6,0,0,8,0,1127,2.3,12,0,0,20882.36009,20882.36,20000,882.36,0,0,10182020,0,13677.16,18-Oct,0,1,0,0,52036,1,3,1,2,3,50909,72,1,3,983,44,48200,1,1,2,5,6505,47073,2.3,0,0,48,110,12,3,0,12,8,0,2,2,5,6,4,5,7,2,8,0,0,2,100,0,0,119076,52036,48200,70876,1
1477998,26000,26000,26000,36,6.07,791.8,4,2,180000,1,32018,0,1,0,0,8,0,19676,33.5,26,0,0,27210.18213,27210.18,26000,1210.18,0,0,1192020,0,20101.52,19-Feb,0,1,0,0,168415,0,3,0,1,15,148739,60,0,0,17939,46,58800,1,0,0,1,21052,39124,33.5,0,0,94,323,54,15,0,75,19,0,3,3,5,10,12,5,13,3,8,0,0,0,100,0,0,250618,168415,58800,191818,1
1477999,22000,22000,22000,60,14.07,512.71,10,1,83400,0,32018,0,5,1,1,16,0,7982,35.3,36,0,0,23151.40011,23151.4,22000,1151.4,0,0,7182020,0,21647.66,19-Feb,0,1,0,0,294178,4,9,3,6,4,73918,86,0,1,3593,74,22600,1,0,3,10,18386,5871,43.5,0,0,259,305,22,4,6,22,4,3,2,4,3,3,21,5,7,4,16,0,0,4,85.7,0,0,324543,84777,10400,86210,1
1478000,9600,9600,9600,36,10.41,311.62,3,2,65000,0,32018,0,1,0,0,6,0,8214,34.2,22,0,0,9739.929292,9739.93,9600,139.93,0,0,4182020,0,9751.03,18-May,0,1,0,0,42390,0,3,0,0,29,34176,79,1,2,4303,63,24000,0,3,1,2,7065,15786,34.2,0,0,133,99,9,9,1,9,8,5,3,3,3,5,14,3,7,3,6,0,0,1,77.3,0,0,67056,42390,24000,43056,1
1478001,20000,20000,20000,36,7.96,626.36,10,1,40880,1,32018,0,1,0,0,14,0,21107,46.6,24,0,0,20914.2942,20914.29,20000,914.29,0,0,11182020,0,47.35,18-Nov,0,1,0,0,128491,0,0,0,0,62,0,,2,3,4010,47,45300,0,0,2,3,9178,21293,49.8,0,0,62,113,12,12,2,12,10,0,10,10,11,12,1,13,21,10,14,0,0,2,100,18.2,0,159032,21107,42400,0,0
1478002,20000,20000,20000,36,15.04,693.7,2,2,60000,1,32018,0,2,0,0,22,0,25768,44.7,35,0,0,20010.86333,20010.86,20000,10.86,0,0,3182020,0,20027.57,19-Feb,0,1,0,0,40827,3,1,1,1,2,15059,89,2,4,4134,55,57700,1,0,3,5,1944,9844,62.7,0,0,152,289,6,2,0,33,2,0,7,12,9,13,6,21,29,12,22,0,0,3,100,66.7,0,74602,40827,26400,16902,1
1478003,30000,30000,30000,36,18.45,1091.36,0.5,1,95000,2,32018,0,1,0,1,5,0,22087,94.4,9,0,0,31484.45146,31484.45,30000,1484.45,0,0,7182020,0,29363.23,18-Jul,0,1,0,0,360737,2,0,0,0,63,0,,1,1,13253,88,23400,0,0,3,2,72147,1313,94.4,0,0,63,188,4,4,3,39,1,0,2,2,3,4,1,3,4,2,5,0,0,2,88.9,66.7,0,401726,22641,23400,0,1
1478004,10000,10000,10000,60,20.39,267.12,0,1,48500,0,32018,0,2,1,0,8,0,28309,97.6,18,0,0,11146.84786,11146.85,10000,1146.85,0,0,11182020,0,10.45,18-Nov,0,1,0,0,229999,0,3,0,0,97,16690,69,0,1,19842,85,29000,0,2,1,1,28750,691,97.6,0,0,151,587,22,22,3,22,1,1,4,4,4,5,9,4,6,4,8,0,0,0,88.9,100,0,238085,44999,29000,24085,1
1478005,15000,15000,15000,60,21.85,413.01,6,1,45000,1,32018,0,2,0,0,18,0,6454,25.6,28,0,0,15257.74284,15257.74,15000,257.74,0,0,4182020,0,9057.17,18-Apr,0,1,0,0,262637,3,10,0,3,14,108467,121,3,6,3869,100,25200,5,0,0,9,14591,18746,25.6,0,0,120,127,3,3,1,3,14,0,4,4,7,10,15,7,12,4,18,0,0,3,96,0,0,271167,114921,25200,89883,1
1478006,35000,35000,35000,36,9.43,1120.01,5,1,91298,2,32018,0,1,0,1,8,1,19998,69.4,17,0,0,36243.69013,36243.69,35000,1243.69,0,0,8182020,0,32782.8,18-Aug,0,2,0,0,479299,0,3,0,2,15,29687,56,0,1,15587,61,28800,2,0,2,3,59912,1153,94.5,0,0,107,252,17,15,2,104,1,2,2,3,2,7,4,4,11,3,8,0,0,0,76.5,100,0,580571,49685,21000,53196,1
1478007,15000,15000,14950,36,18.45,545.68,3,2,22000,1,32018,0,2,0,0,18,0,16655,38.9,20,0,0,16246.21892,16192.06,15000,1246.22,0,0,8182020,0,14078.88,19-Feb,0,1,0,0,16655,1,0,0,0,,0,,7,11,2482,39,42800,0,0,2,11,980,23811,28.1,0,0,,368,3,3,0,7,7,0,8,10,12,13,0,17,19,10,18,0,0,7,100,41.7,0,42800,16655,33100,0,1
1478008,4000,4000,4000,36,9.92,128.92,0,1,77000,2,32018,0,3,1,1,26,0,23348,19.3,62,0,0,4004.894732,4004.89,4000,4.89,0,0,5182020,0,180.38,19-Feb,0,1,0,0,271245,1,4,2,3,8,96692,64,4,8,7009,24,120700,2,2,5,11,10433,76119,16.4,0,0,184,152,6,6,3,6,3,0,6,8,14,24,13,21,46,8,26,0,0,6,98.4,0,0,444289,120040,91000,148871,1
1478009,40000,40000,40000,60,13.58,922.05,3,1,170000,2,32018,0,2,0,0,13,0,63732,67.9,25,0,0,43381.2139,43381.21,40000,3381.21,0,0,10182020,0,37909.27,18-Nov,0,1,0,0,722175,0,4,0,1,13,70437,,0,0,19537,68,93900,0,0,0,1,55552,25153,68.6,0,0,159,341,28,13,4,31,13,0,6,8,6,9,8,8,13,8,13,0,0,0,100,33.3,0,885374,134169,80000,176474,1
1478010,4825,4825,4825,36,6.71,148.35,10,3,130000,0,32018,0,2,0,2,11,1,4183,12.1,32,0,0,4930.88853,4930.89,4825,105.89,0,0,7182020,0,4489.44,18-Oct,0,1,0,0,403068,3,0,0,2,20,0,,4,8,838,12,34600,0,6,5,12,36643,14424,5.7,0,0,137,169,4,4,4,6,2,0,2,5,4,9,9,10,19,5,11,0,0,6,100,0,1,434600,4183,15300,0,0
1478012,6500,6500,6500,36,9.43,208.01,8,2,25000,1,32018,0,4,1,0,9,0,2461,6,23,0,0,6963.90532,6963.91,6500,463.91,0,0,1192020,0,5098.63,19-Jan,0,1,0,0,2461,1,0,0,1,16,0,,1,4,1250,6,41300,0,1,0,5,273,27850,4.3,0,0,288,288,3,3,0,3,14,1,1,2,6,8,6,9,17,2,9,0,0,1,91.3,16.7,0,41300,2461,29100,0,1
1478013,3000,3000,3000,36,16.01,105.49,10,2,45000,0,32018,0,1,4,1,13,0,4637,16.7,41,0,0,3101.898705,3101.9,3000,101.9,0,0,5182020,0,3001.75,18-Jul,0,1,0,0,29513,0,1,0,1,23,24876,169,0,3,1395,69,27800,0,0,2,4,2270,2774,37,0,0,124,171,17,17,2,20,5,9,2,8,2,6,15,12,24,8,13,0,4,0,77.8,0,0,42538,29513,4400,14738,1
1478014,4000,4000,4000,36,15.04,138.74,10,1,59000,1,32018,0,3,0,2,7,0,9890,72.7,19,0,0,4436.367986,4436.37,4000,436.37,0,0,12182020,0,3333.13,19-Feb,0,2,0,0,266864,2,2,2,4,5,13281,88,1,4,5895,81,13600,7,0,3,10,38123,1710,85.3,0,0,129,160,4,4,6,4,5,0,3,3,3,5,7,4,6,3,7,0,0,3,100,66.7,0,277650,23171,11600,15061,1
1478015,1800,1800,1800,36,6.07,54.82,10,3,75000,1,32018,0,5,0,0,14,0,35762,1.1,27,0,0,1819.361162,1819.36,1800,19.36,0,0,5182020,0,1765.75,18-Sep,0,1,0,0,63359,1,4,2,2,8,27597,59,1,2,333,28,87700,1,2,2,4,4874,41640,1.3,0,0,52,462,5,5,3,5,8,0,2,3,6,8,10,10,14,3,14,0,0,3,96.3,0,0,134223,63359,42200,46523,1
1478016,10000,10000,9750,36,9.92,322.3,10,1,59000,0,32018,0,5,0,1,5,0,1433,14.3,14,0,0,10812.14186,10541.84,10000,812.14,0,0,2192020,0,7890.72,19-Feb,0,2,0,0,271847,2,2,2,3,4,37533,98,1,2,1024,81,10000,1,2,2,6,54369,8567,14.3,0,0,444,13,12,4,4,12,4,1,2,2,2,2,8,2,2,2,5,0,0,4,64.3,0,0,283778,38966,10000,38255,1
1478018,5000,5000,5000,36,14.08,171.09,1,2,85000,0,32018,0,1,0,0,25,0,18820,47.2,36,0,0,5494.001081,5494,5000,494,0,0,1192020,0,2012.01,19-Jan,0,1,0,0,109402,2,10,1,2,3,90582,88,2,6,7809,69,39900,2,1,4,8,4376,15990,52.3,0,0,139,159,4,3,1,4,3,0,9,10,10,13,16,15,19,10,25,0,0,3,100,30,0,136843,109402,33500,96943,1
1478019,15100,15100,15100,36,19.42,556.72,4,1,26000,1,32018,0,5,0,0,12,0,5154,31.2,16,0,0,16519.98608,16519.99,15100,1419.99,0,0,9182020,0,13768.97,18-Sep,0,2,0,0,86611,4,3,1,2,5,4640,79,5,6,1275,44,16500,0,4,1,8,7218,4610,43.1,0,0,53,121,4,4,1,9,11,0,4,6,6,7,4,8,11,6,12,0,0,6,100,0,0,105848,9794,8100,5888,1
1478020,16000,16000,15950,36,21.85,609.81,1,2,40000,2,32018,0,1,0,1,10,0,2708,37.1,12,0,0,16551.09052,16499.37,16000,551.09,0,0,5182020,0,960.7,19-Feb,0,1,0,0,2708,2,0,0,0,,0,,3,6,724,37,7300,0,0,1,6,271,1835,51.7,0,0,,44,2,2,0,2,5,0,5,7,6,6,0,10,12,7,10,0,0,3,91.7,33.3,0,7300,2708,3800,0,1
1478022,12000,12000,12000,36,6.07,365.45,10,1,75000,0,32018,0,5,0,0,5,0,106,0.9,8,0,0,12341.38606,12341.39,12000,341.39,0,0,9182020,0,10522.23,18-Sep,0,1,0,0,139679,0,1,0,0,41,8721,35,1,1,106,25,11200,0,0,1,1,27936,9094,1.2,0,0,121,117,12,12,1,82,12,0,1,1,2,2,4,3,3,1,5,0,0,1,100,0,0,175940,8827,9200,24822,1
1478023,14000,14000,14000,36,12.61,469.09,2,2,114000,1,32018,0,2,0,1,12,0,1807,13.1,22,0,0,15072.46393,15072.46,14000,1072.46,0,0,11182020,0,11808.45,19-Feb,0,1,0,0,70722,1,2,3,4,3,68915,97,1,7,484,57,13800,3,0,3,11,5894,2416,16.7,0,0,144,163,9,3,0,9,3,1,1,3,3,3,11,10,11,3,12,0,0,4,100,33.3,0,79772,70722,2900,65972,1
1478024,35000,35000,35000,36,13.58,1189.09,8,1,69000,1,32018,0,5,0,2,8,0,17651,40.7,11,0,0,36628.2175,36628.22,35000,1628.22,0,0,7182020,0,33113.76,19-Jan,0,1,0,0,175067,0,2,1,1,10,36523,70,1,2,8667,57,43400,2,1,8,3,21883,20177,46.5,0,0,37,78,12,10,1,18,3,0,3,4,4,5,3,5,7,4,8,0,0,2,100,0,0,226283,54174,37700,52389,1
1478025,6000,6000,6000,36,21.85,228.68,2,1,45000,2,32018,0,1,0,0,16,1,2568,10.5,23,0,0,6636.185976,6636.19,6000,636.19,0,0,9182020,0,5507.36,19-Jan,0,1,0,0,178777,1,3,2,3,7,35633,75,1,3,2065,53,24500,2,2,2,8,11174,4872,30.4,0,0,36,91,4,4,3,23,7,0,2,5,4,4,5,11,15,5,16,0,0,3,100,25,1,217494,38201,7000,47644,1
1478026,25000,25000,25000,60,11.98,555.86,0,3,70000,0,32018,0,1,0,0,18,0,32047,51.9,38,0,0,26370.48309,26370.48,25000,1342.69,27.79,0,9182020,0,24163.68,18-Sep,0,1,0,0,224545,2,1,0,0,34,6085,53,2,3,9261,52,61800,0,0,1,3,14970,12951,65.6,0,0,114,358,6,6,4,6,0,1,7,13,7,14,4,16,30,13,18,0,0,2,92.1,42.9,0,273342,38132,37600,11447,1
1478027,13000,13000,13000,36,11.98,431.67,0.5,3,110000,1,32018,0,2,1,0,19,0,14373,31.9,40,0,0,13213.86201,13213.86,13000,213.86,0,0,5182020,0,3399.49,18-Jul,0,1,0,0,550661,2,7,1,1,2,94248,70,1,1,9237,60,45100,3,0,8,4,30592,25027,36.5,0,0,139,262,2,2,6,2,1,0,2,2,4,11,12,9,22,2,19,0,0,2,95,0,0,644125,108621,39400,135525,0
1478028,14400,14400,14400,60,14.07,335.59,0,1,50000,2,32018,0,1,0,0,13,1,12371,45.6,45,0,0,15196.54528,15196.55,14400,796.55,0,0,8182020,0,155.52,18-Oct,0,1,0,0,106494,0,2,0,1,16,8143,33,3,9,4707,39,27100,0,5,1,10,8192,10355,53.1,0,0,164,217,8,8,8,12,8,1,6,7,6,18,12,9,24,7,13,0,0,3,88.9,16.7,1,168627,20514,22100,24977,1
1478030,15000,15000,15000,36,9.92,483.45,3,2,75000,0,32018,0,7,0,0,20,0,30407,72.4,38,0,0,15173.8484,15173.85,15000,173.85,0,0,4182020,0,15190.38,19-Feb,0,1,0,0,60267,0,10,2,2,11,29860,51,0,0,14161,60,42000,1,0,2,2,3545,8566,75.7,0,0,135,181,119,11,0,140,11,0,4,6,4,5,24,10,14,6,20,0,0,2,100,75,0,100875,60267,35200,58875,1
1478031,10000,10000,10000,60,18.45,256.39,6,1,33500,0,32018,0,1,0,3,7,0,80661,25.2,18,0,0,11387.53791,11387.54,10000,1387.54,0,0,12182020,0,9356.92,18-Dec,0,1,0,0,87212,0,2,0,1,20,6551,60,1,1,2191,39,101900,2,0,10,2,12459,12237,25.8,0,0,144,255,8,8,1,8,0,0,2,3,3,7,7,5,10,3,7,0,0,1,100,33.3,0,112900,87212,16500,11000,1
1478032,17500,17500,17500,36,6.07,532.94,10,1,91000,0,32018,0,2,0,2,17,0,3387,3.6,43,0,0,18274.50824,18274.51,17500,774.51,0,0,12182020,0,14016.89,19-Jan,0,1,0,0,191171,2,3,0,1,23,23806,47,3,4,1676,26,95000,2,11,7,6,12745,84613,3.8,0,0,125,264,3,3,6,6,2,0,3,3,9,14,12,12,24,3,17,0,0,4,100,0,0,316086,44308,88000,50352,1
